order_id,customer_id,product_id,order_date,quantity,price,discount,revenue
547,515,10,2024-01-18,3,923.33,15,2354.49
548,515,27,2023-06-13,1,768.03,15,652.83
549,516,18,2024-02-26,2,782.33,10,1408.19
550,516,44,2023-11-04,1,498.92,0,498.92
551,516,10,2023-04-09,1,309.79,10,278.81
552,516,30,2023-09-06,3,1189.73,15,3033.81
553,517,42,2024-04-08,1,258.35,10,232.52
554,517,9,2023-01-15,2,951.81,10,1713.26
555,517,43,2023-10-09,1,780.27,0,780.27
556,518,47,2023-09-06,1,85.29,0,85.29
557,518,21,2023-11-05,2,1043.26,15,1773.54
558,518,24,2023-12-10,3,1065.15,15,2716.13
559,518,47,2024-03-07,1,298.53,20,238.82
560,519,48,2023-09-14,1,635.91,20,508.73
561,519,50,2024-04-21,3,317.13,0,951.39
562,519,16,2023-11-04,1,932.37,10,839.13
563,520,22,2024-03-02,3,889.94,5,2536.33
564,520,28,2023-04-22,1,146.04,5,138.74
565,521,18,2023-08-14,2,320.08,20,512.13
566,521,4,2023-09-09,3,462.15,0,1386.45
567,521,21,2023-10-07,2,580.33,5,1102.63
568,522,18,2024-03-26,1,448.34,10,403.51
569,522,20,2023-01-11,3,1160.83,20,2785.99
570,522,3,2024-03-06,3,801.42,0,2404.26
571,522,45,2024-04-14,3,302.82,20,726.77
572,523,25,2023-06-08,3,1151.01,10,3107.73
573,523,44,2023-03-04,3,1043,15,2659.65
574,523,25,2023-01-05,2,1114.46,10,2006.03
575,523,20,2023-02-16,1,370.96,5,352.41
576,524,29,2023-11-20,2,1057.77,15,1798.21
577,524,3,2023-05-21,1,991.37,15,842.66
578,524,31,2024-01-13,2,1113.27,10,2003.89
579,525,46,2023-08-05,1,992.79,10,893.51
580,525,33,2023-02-03,2,516.63,20,826.61
581,526,48,2023-06-17,2,840.35,0,1680.7
582,526,42,2023-11-25,1,763.58,5,725.4
583,526,1,2023-07-25,1,761.39,10,685.25
584,527,37,2023-02-12,1,206.23,20,164.98
585,527,46,2024-05-11,3,920.53,20,2209.27
586,527,44,2023-07-30,2,552.76,5,1050.24
587,527,17,2023-03-30,3,719.76,10,1943.35
588,528,19,2023-04-12,1,509.11,5,483.65
589,528,26,2024-03-24,2,1134.81,20,1815.7
590,528,15,2023-01-11,1,1109.27,20,887.42
591,528,41,2023-04-28,1,1169.47,5,1111
592,529,17,2023-12-26,1,78.74,20,62.99
593,529,28,2023-11-04,2,196.12,10,353.02
594,529,11,2024-04-29,3,158.47,20,380.33
595,530,28,2024-01-31,2,996.16,15,1693.47
596,530,8,2023-04-25,3,259.71,10,701.22
597,530,19,2024-01-18,2,470.85,15,800.45
598,531,14,2023-11-04,1,1194.34,10,1074.91
599,531,47,2023-12-13,1,513.63,15,436.59
600,531,10,2023-01-15,2,1171.83,5,2226.48
601,532,40,2023-08-19,1,456.17,15,387.74
602,532,6,2023-01-06,2,177.18,10,318.92
603,532,45,2023-07-23,3,270.42,15,689.57
604,532,46,2023-08-05,3,724.69,0,2174.07
605,533,7,2023-10-13,1,81.49,5,77.42
606,533,31,2024-04-10,2,1196.15,20,1913.84
607,533,46,2024-01-19,1,26.33,20,21.06
608,534,40,2023-07-15,2,1173.48,10,2112.26
609,534,9,2024-05-10,3,68.53,5,195.31
610,534,17,2023-03-28,3,601.55,10,1624.18
611,534,30,2023-03-09,1,394.43,20,315.54
612,535,28,2023-03-14,2,157.87,0,315.74
613,535,9,2023-09-13,2,902.43,15,1534.13
614,535,19,2024-04-07,2,743.26,10,1337.87
615,536,34,2023-06-10,2,1073.35,10,1932.03
616,536,48,2023-09-09,1,675.7,15,574.35
617,536,4,2023-04-07,1,84.39,5,80.17
618,536,3,2023-08-29,2,212.99,15,362.08
619,537,28,2023-03-01,2,68.13,10,122.63
620,537,46,2023-10-15,2,560.16,0,1120.32
621,538,47,2024-03-19,1,165.91,0,165.91
622,538,14,2024-03-20,2,233.17,5,443.02
623,538,48,2023-09-18,2,684.63,20,1095.41
624,538,14,2023-10-26,1,640.7,20,512.56
625,539,12,2023-08-02,1,310.47,15,263.9
626,539,44,2023-02-18,2,50.64,0,101.28
627,540,26,2023-07-11,3,1116.4,0,3349.2
628,540,21,2023-03-20,1,115.65,15,98.3
629,540,30,2023-11-18,2,721.16,0,1442.32
630,540,22,2024-05-11,1,794.28,15,675.14
631,541,21,2024-04-30,3,1199.79,20,2879.5
632,541,9,2023-04-19,1,965.84,10,869.26
633,542,21,2024-02-13,1,897.68,20,718.14
634,542,39,2023-07-15,1,490.65,5,466.12
635,542,16,2024-05-09,2,125.24,5,237.96
636,543,11,2023-07-18,2,356.22,5,676.82
637,543,8,2023-06-02,2,965.3,10,1737.54
638,543,44,2023-11-05,1,443.67,0,443.67
639,543,24,2023-09-20,1,597.76,15,508.1
640,544,31,2023-05-18,3,728.4,0,2185.2
641,544,49,2023-08-05,2,744.36,15,1265.41
642,545,41,2023-08-07,1,67.72,10,60.95
643,545,30,2023-12-13,1,784.18,5,744.97
644,546,32,2023-09-27,3,783.73,0,2351.19
645,546,19,2023-08-28,2,113.44,15,192.85
646,547,20,2023-03-18,1,827.49,10,744.74
647,547,16,2023-09-25,2,368.67,0,737.34
648,547,36,2023-02-09,1,625.83,20,500.66
649,547,28,2023-07-31,1,568.29,20,454.63
650,548,17,2023-07-01,2,710.97,20,1137.55
651,548,2,2023-02-28,3,800.66,5,2281.88
652,548,12,2024-03-07,2,73.41,15,124.8
653,549,46,2023-06-02,2,712.91,15,1211.95
654,549,49,2023-12-10,2,756.1,10,1360.98
655,549,22,2024-05-09,1,269.06,0,269.06
656,550,48,2023-11-06,2,1048.51,0,2097.02
657,550,28,2023-10-01,1,26.9,0,26.9
658,550,1,2023-03-29,3,583,15,1486.65
659,550,43,2024-05-09,3,730.23,15,1862.09
660,551,20,2023-11-13,3,445.66,15,1136.43
661,551,20,2023-02-14,1,179.43,5,170.46
662,551,8,2024-02-22,1,841.32,5,799.25
663,551,2,2023-04-18,2,785.38,5,1492.22
664,552,28,2024-03-07,3,1032.66,20,2478.38
665,552,13,2023-02-14,2,928.27,5,1763.71
666,552,31,2023-08-05,1,157.42,5,149.55
667,552,48,2023-12-26,2,1157.36,15,1967.51
668,553,2,2024-03-16,2,710.57,5,1350.08
669,553,19,2023-10-19,2,80.09,0,160.18
670,553,7,2023-11-19,3,529.51,15,1350.25
671,553,32,2024-01-13,3,723.09,20,1735.42
672,554,19,2023-01-19,2,491.62,20,786.59
673,554,38,2024-01-07,3,1123.63,15,2865.26
674,554,15,2024-01-01,1,643.4,15,546.89
675,554,37,2023-06-11,3,94.94,15,242.1
676,555,31,2023-03-01,2,754.78,10,1358.6
677,555,29,2023-12-24,2,44.55,10,80.19
678,556,47,2023-04-09,2,425.74,5,808.91
679,556,33,2023-04-23,3,1092.7,10,2950.29
680,557,39,2024-03-12,3,795.21,5,2266.35
681,557,19,2024-01-06,3,480.64,15,1225.63
682,557,44,2023-12-01,3,445.1,15,1135.01
683,558,11,2023-11-15,1,353.3,0,353.3
684,558,43,2023-09-05,1,224.48,5,213.26
685,558,39,2023-09-09,1,956.31,15,812.86
686,558,20,2023-05-01,1,677.06,0,677.06
687,559,23,2024-03-27,2,441.31,5,838.49
688,559,12,2024-02-28,3,57.72,0,173.16
689,560,22,2023-08-09,1,748.72,0,748.72
690,560,36,2023-04-25,2,324.23,10,583.61
691,561,23,2024-01-29,1,928.71,20,742.97
692,561,18,2024-04-03,1,1027.02,20,821.62
693,562,39,2023-12-09,1,853.56,15,725.53
694,562,30,2024-05-07,1,1170.1,20,936.08
695,562,40,2024-02-05,1,991.86,0,991.86
696,563,33,2023-02-23,1,763.31,5,725.14
697,563,24,2023-03-22,3,364.71,15,930.01
698,563,49,2023-09-17,2,884.41,0,1768.82
699,563,10,2023-11-28,2,414.84,5,788.2
700,564,8,2024-03-10,1,538.15,15,457.43
701,564,50,2024-01-29,1,309.47,15,263.05
702,564,22,2023-05-27,3,222.09,10,599.64
703,565,24,2024-01-02,2,445.56,5,846.56
704,565,10,2024-01-21,3,517.63,5,1475.25
705,566,9,2024-02-15,2,507.82,15,863.29
706,566,30,2024-05-02,3,957.64,10,2585.63
707,567,2,2023-08-15,1,928.78,20,743.02
708,567,5,2023-02-13,2,391.47,5,743.79
709,567,28,2023-02-01,2,915.85,5,1740.12
710,568,37,2023-01-30,3,1176.46,20,2823.5
711,568,19,2023-08-03,2,1065.22,20,1704.35
712,569,20,2024-01-05,3,390.16,10,1053.43
713,569,1,2024-02-28,2,1082.25,20,1731.6
714,569,10,2023-12-25,2,546.5,5,1038.35
715,570,35,2023-11-16,3,789.4,10,2131.38
716,570,42,2023-07-27,1,1059.55,0,1059.55
717,571,3,2023-10-03,2,480.19,5,912.36
718,571,34,2023-10-04,2,272.21,20,435.54
719,571,36,2023-06-09,3,422.04,5,1202.81
720,571,2,2023-01-15,3,719.15,5,2049.58
721,572,50,2023-06-05,3,518.84,20,1245.22
722,572,8,2024-01-10,1,1013.07,10,911.76
723,573,41,2023-09-17,2,166.1,0,332.2
724,573,29,2023-06-02,3,889.49,15,2268.2
725,573,22,2023-05-01,3,1187.02,20,2848.85
726,573,46,2024-04-02,3,805.31,20,1932.74
727,574,15,2023-06-29,2,355.75,20,569.2
728,574,44,2023-03-13,3,465.65,5,1327.1
729,574,7,2023-06-17,3,707.2,10,1909.44
730,575,30,2023-02-20,1,859.74,15,730.78
731,575,6,2023-02-17,1,521.37,5,495.3
732,575,31,2023-04-20,2,112.13,20,179.41
733,576,26,2023-10-29,3,632.36,15,1612.52
734,576,17,2023-10-27,2,771.02,15,1310.73
735,576,45,2024-04-21,2,883.43,15,1501.83
736,576,11,2023-03-15,3,170.01,15,433.53
737,577,9,2024-05-10,3,625.56,20,1501.34
738,577,8,2023-12-22,1,557.41,0,557.41
739,577,48,2023-03-22,3,455.81,0,1367.43
740,577,39,2024-03-12,2,150.2,10,270.36
741,578,37,2023-05-29,1,636.88,0,636.88
742,578,24,2023-06-06,2,377.85,15,642.35
743,578,2,2024-02-10,1,187.72,20,150.18
744,578,27,2023-01-25,2,1069.09,5,2031.27
745,579,12,2024-02-24,3,596.78,0,1790.34
746,579,36,2023-06-28,1,1047.1,15,890.03
747,579,31,2023-10-21,2,687.6,10,1237.68
748,580,25,2023-09-01,3,1003.75,5,2860.69
749,580,49,2023-03-12,3,771.02,15,1966.1
750,580,43,2023-08-18,1,1042.29,10,938.06
751,580,6,2024-02-14,3,804.11,15,2050.48
752,581,25,2023-04-30,2,420.02,0,840.04
753,581,43,2024-03-31,2,888.38,0,1776.76
754,581,11,2023-12-29,1,694.95,10,625.46
755,581,36,2023-11-27,1,779.82,0,779.82
756,582,13,2024-05-04,3,659.36,0,1978.08
757,582,37,2023-09-25,1,905.66,20,724.53
758,583,2,2023-03-03,3,1124.69,5,3205.37
759,583,2,2023-05-21,1,309.44,20,247.55
760,584,29,2023-02-13,3,736.09,15,1877.03
761,584,38,2023-01-24,2,1037.13,0,2074.26
762,584,22,2023-08-12,1,509.62,20,407.7
763,584,21,2023-07-15,2,127.41,0,254.82
764,585,35,2023-03-28,2,189.96,10,341.93
765,585,50,2023-02-15,1,382.02,15,324.72
766,585,44,2023-03-28,1,745.08,10,670.57
767,586,12,2023-01-14,3,89.03,15,227.03
768,586,7,2023-06-13,1,507.13,10,456.42
769,586,17,2023-07-12,1,81.22,5,77.16
770,587,49,2023-11-02,3,299.06,20,717.74
771,587,49,2023-09-16,2,1140.24,10,2052.43
772,588,4,2023-06-12,2,672.68,0,1345.36
773,588,31,2023-01-15,2,767.58,0,1535.16
774,589,18,2023-10-11,3,816.61,5,2327.34
775,589,49,2023-10-12,3,946.55,10,2555.68
776,589,37,2023-07-28,2,119.01,20,190.42
777,589,14,2024-02-05,1,460.5,5,437.47
778,590,16,2023-10-03,2,1154.4,20,1847.04
779,590,29,2023-01-22,1,978.92,20,783.14
780,590,19,2023-12-01,1,20.64,15,17.54
781,590,18,2023-11-03,2,1010.6,15,1718.02
782,591,23,2024-03-07,3,271.05,20,650.52
783,591,19,2023-01-24,1,892.24,20,713.79
784,591,5,2023-06-03,1,486.46,0,486.46
785,592,9,2024-01-07,3,1198.61,15,3056.46
786,592,14,2023-11-09,3,1149.75,10,3104.33
787,593,44,2024-04-29,2,769.5,15,1308.15
788,593,18,2023-05-06,3,1179.97,10,3185.92
789,594,14,2023-08-24,3,407.58,5,1161.6
790,594,42,2024-04-17,1,738.37,0,738.37
791,594,1,2023-12-11,1,507.53,15,431.4
792,594,49,2023-07-21,3,115.76,0,347.28
793,595,35,2023-01-16,3,545.31,0,1635.93
794,595,23,2024-05-12,2,996.41,10,1793.54
795,595,25,2023-04-01,3,1180.88,0,3542.64
796,595,30,2023-07-09,1,544.6,5,517.37
797,596,48,2023-01-11,2,823.05,10,1481.49
798,596,13,2023-02-16,3,757.78,5,2159.67
799,596,15,2023-09-10,2,63.42,15,107.81
800,596,46,2023-12-28,3,266.72,5,760.15
801,597,41,2023-07-22,1,1046.5,20,837.2
802,597,33,2023-09-10,1,671.11,20,536.89
803,597,44,2023-12-16,3,686.87,0,2060.61
804,597,38,2023-03-07,3,96.76,10,261.25
805,598,37,2024-03-14,1,1059.58,10,953.62
806,598,13,2024-03-10,3,47.28,20,113.47
807,599,40,2023-05-10,3,680.94,15,1736.4
808,599,1,2024-04-25,2,776.34,0,1552.68
809,599,21,2023-08-10,2,343.36,20,549.38
810,599,30,2023-09-11,2,630.36,0,1260.72
811,600,47,2023-04-25,1,347.96,15,295.77
812,600,35,2023-08-18,2,26.09,5,49.57
813,601,22,2023-02-11,3,973.05,5,2773.19
814,601,45,2023-08-05,1,1102.05,5,1046.95
815,601,11,2023-06-18,2,94.16,0,188.32
816,601,2,2023-09-03,2,973.51,20,1557.62
817,602,41,2024-04-23,2,1011.8,5,1922.42
818,602,7,2023-08-31,1,1151.39,0,1151.39
819,603,22,2023-09-24,1,1133.39,20,906.71
820,603,40,2023-08-13,1,757.91,20,606.33
821,603,8,2023-02-13,1,1101.72,15,936.46
822,604,21,2024-03-31,3,96.73,5,275.68
823,604,4,2024-04-15,2,84.65,20,135.44
824,605,41,2023-08-10,1,140.16,0,140.16
825,605,36,2023-01-27,2,1022.92,15,1738.96
826,605,7,2023-11-13,2,295.07,20,472.11
827,605,43,2023-11-16,1,555.03,15,471.78
828,606,28,2024-03-26,3,750.69,10,2026.86
829,606,42,2024-04-25,3,943.86,15,2406.84
830,607,34,2023-06-18,3,247.13,0,741.39
831,607,1,2023-11-01,3,99.7,5,284.14
832,608,37,2023-03-06,3,620.5,10,1675.35
833,608,27,2023-09-04,3,752.6,5,2144.91
834,609,16,2023-03-12,1,91.38,10,82.24
835,609,38,2023-08-12,3,1152.49,10,3111.72
836,609,20,2023-10-26,3,935.08,5,2664.98
837,610,31,2023-06-08,3,424.62,10,1146.47
838,610,1,2023-09-23,3,796.06,5,2268.77
839,610,4,2023-05-02,3,986.64,20,2367.94
840,611,4,2023-08-05,2,250.58,5,476.1
841,611,41,2024-04-10,1,946.61,10,851.95
842,611,13,2023-12-08,2,839.84,15,1427.73
843,612,39,2023-12-21,2,1025.37,20,1640.59
844,612,22,2023-11-12,2,514.06,5,976.71
845,612,7,2023-08-21,1,605.2,0,605.2
846,612,41,2023-04-25,3,291.72,20,700.13
847,613,14,2023-05-03,2,886.81,10,1596.26
848,613,48,2023-07-12,1,492.37,0,492.37
849,613,24,2023-01-06,1,442.31,20,353.85
850,614,8,2023-03-14,2,539.68,20,863.49
851,614,49,2023-07-04,1,1170.86,5,1112.32
852,614,13,2023-05-26,1,278.36,10,250.52
853,615,47,2023-03-31,2,1020.09,5,1938.17
854,615,12,2023-04-11,1,227.77,10,204.99
855,615,7,2023-01-11,3,181.95,0,545.85
856,615,22,2024-04-24,1,379.99,5,360.99
857,616,24,2024-02-19,2,799.87,20,1279.79
858,616,40,2024-03-27,2,1056.5,0,2113
859,617,8,2023-03-15,1,957.98,5,910.08
860,617,35,2023-07-13,3,461.62,20,1107.89
861,617,28,2024-05-15,3,308.57,0,925.71
862,617,49,2023-11-12,3,243.14,20,583.54
863,618,19,2024-02-09,1,406.66,0,406.66
864,618,41,2024-02-12,2,1049.96,20,1679.94
865,619,38,2024-03-29,2,266.9,0,533.8
866,619,31,2024-02-09,3,745.57,5,2124.87
867,619,33,2023-07-18,3,906.34,10,2447.12
868,619,32,2023-09-23,2,231.22,10,416.2
869,620,34,2023-12-22,2,864.47,15,1469.6
870,620,31,2023-05-18,3,493.12,20,1183.49
871,620,42,2023-01-19,1,279.04,5,265.09
872,620,29,2024-03-17,1,487.16,10,438.44
873,621,28,2024-03-31,2,694.22,10,1249.6
874,621,17,2023-10-09,1,178.51,0,178.51
875,622,19,2023-08-16,3,434.86,20,1043.66
876,622,3,2023-08-27,3,752.93,15,1919.97
877,623,29,2023-08-28,2,502.56,15,854.35
878,623,21,2023-05-20,2,49.17,15,83.59
879,623,15,2023-05-16,3,109.55,0,328.65
880,623,19,2024-03-07,3,625.09,0,1875.27
881,624,18,2024-04-19,1,136.12,0,136.12
882,624,24,2023-01-20,3,256.36,5,730.63
883,624,44,2023-06-18,2,377.2,10,678.96
884,625,13,2023-12-28,3,1197.63,20,2874.31
885,625,17,2023-01-05,2,352.58,10,634.64
886,625,26,2024-04-29,2,989.8,0,1979.6
887,625,31,2023-12-01,3,1187.34,5,3383.92
888,626,26,2023-04-27,1,873.54,5,829.86
889,626,31,2023-04-30,3,712.66,20,1710.38
890,626,49,2023-08-28,3,980.99,10,2648.67
891,626,6,2023-06-10,1,525.98,15,447.08
892,627,14,2023-08-13,2,1026.47,0,2052.94
893,627,24,2023-03-13,3,1051.03,10,2837.78
894,627,48,2023-01-05,2,976.27,10,1757.29
895,627,22,2023-04-26,2,522.35,15,888
896,628,49,2024-02-03,3,654.37,10,1766.8
897,628,38,2023-01-12,3,946.72,5,2698.15
898,628,10,2024-05-15,2,690.47,20,1104.75
899,629,39,2023-10-21,2,1176.6,5,2235.54
900,629,26,2023-02-02,3,475.99,15,1213.77
901,629,7,2023-06-18,3,1155.09,10,3118.74
902,630,6,2023-03-29,1,816.36,5,775.54
903,630,3,2024-02-28,3,731.97,0,2195.91
904,630,12,2023-04-12,1,1095.39,15,931.08
905,631,19,2023-04-16,1,363.5,20,290.8
906,631,5,2023-08-21,1,455.01,0,455.01
907,632,11,2023-06-17,2,481.5,0,963
908,632,9,2023-10-02,2,584.34,0,1168.68
909,632,25,2024-05-04,1,173.32,5,164.65
910,632,20,2023-08-10,3,804.46,5,2292.71
911,633,39,2023-10-22,2,713.24,20,1141.18
912,633,46,2023-12-17,2,345.02,0,690.04
913,634,10,2023-08-17,1,993.01,20,794.41
914,634,16,2023-09-27,2,1094.16,15,1860.07
915,634,30,2023-08-25,3,66.12,0,198.36
916,635,19,2023-11-27,2,429.2,10,772.56
917,635,26,2023-11-10,1,509.76,5,484.27
918,635,40,2024-01-11,2,560.24,5,1064.46
919,636,45,2023-10-19,1,484.39,0,484.39
920,636,16,2024-03-29,1,343.06,20,274.45
921,636,19,2023-12-08,1,843.69,5,801.51
922,636,32,2023-07-30,3,163.05,10,440.24
923,637,5,2024-01-22,1,615.19,10,553.67
924,637,27,2023-08-19,1,318.26,20,254.61
925,638,3,2023-08-25,1,106.37,15,90.41
926,638,25,2023-06-25,3,491.22,5,1399.98
927,638,26,2023-01-20,1,315.71,5,299.92
928,639,21,2023-12-10,3,567.81,15,1447.92
929,639,5,2023-02-12,3,795.29,15,2027.99
930,640,9,2023-08-30,2,1013.04,5,1924.78
931,640,2,2023-11-07,1,229.14,0,229.14
932,640,35,2024-01-15,2,218.77,0,437.54
933,641,44,2023-05-20,1,539.98,5,512.98
934,641,14,2024-01-01,1,1073.37,20,858.7
935,641,14,2023-08-15,3,76.35,20,183.24
936,641,42,2023-12-06,3,798.85,0,2396.55
937,642,25,2023-12-20,2,543.9,20,870.24
938,642,1,2023-01-25,2,925.19,5,1757.86
939,643,24,2024-04-10,1,255.98,0,255.98
940,643,27,2023-01-15,1,417.8,5,396.91
941,643,44,2023-12-09,1,280.27,0,280.27
942,643,43,2023-03-27,3,217.12,15,553.66
943,644,33,2023-02-25,2,400.76,5,761.44
944,644,40,2023-04-17,3,486.18,15,1239.76
945,645,8,2023-04-29,1,144.94,10,130.45
946,645,12,2023-01-08,2,791.71,0,1583.42
947,645,25,2023-04-19,2,279.71,10,503.48
948,645,42,2023-11-16,2,71.85,5,136.51
949,646,27,2023-06-04,3,609.5,0,1828.5
950,646,46,2023-10-02,3,222.32,0,666.96
951,646,39,2023-06-16,3,841.65,5,2398.7
952,647,22,2023-03-31,3,918.83,10,2480.84
953,647,43,2023-09-04,1,415.42,20,332.34
954,647,38,2023-08-18,2,623.01,5,1183.72
955,648,33,2023-10-28,3,1186.29,5,3380.93
956,648,2,2023-11-12,1,384.44,15,326.77
957,649,49,2023-05-05,3,113.68,5,323.99
958,649,24,2023-09-13,2,258.37,15,439.23
959,649,14,2023-11-25,1,300.92,20,240.74
960,649,29,2024-01-14,2,178.44,10,321.19
961,650,42,2024-02-07,1,634.63,15,539.44
962,650,42,2024-02-21,2,905.65,5,1720.73
963,650,47,2023-06-19,2,305.85,20,489.36
964,651,4,2024-04-09,3,1186.28,5,3380.9
965,651,39,2024-03-22,2,635.34,5,1207.15
966,651,29,2023-11-19,1,96.25,15,81.81
967,651,5,2024-05-03,1,81.49,5,77.42
968,652,14,2023-03-06,1,224.94,20,179.95
969,652,14,2023-05-01,3,112.23,15,286.19
970,652,20,2023-03-26,3,253.09,15,645.38
971,652,12,2023-11-07,1,377.66,20,302.13
972,653,29,2024-05-10,3,257.65,15,657.01
973,653,6,2024-05-01,2,489.93,5,930.87
974,653,31,2023-08-14,2,616.25,15,1047.62
975,654,49,2023-03-21,2,43.38,15,73.75
976,654,28,2024-03-13,1,915.45,10,823.91
977,654,39,2023-10-03,1,672.37,5,638.75
978,654,17,2023-07-14,2,380.9,10,685.62
979,655,25,2023-10-15,3,587.4,10,1585.98
980,655,9,2024-01-02,2,250.94,5,476.79
981,655,1,2023-01-07,3,881.83,10,2380.94
982,656,32,2023-07-27,2,1129.54,10,2033.17
983,656,25,2023-09-08,2,776.44,20,1242.3
984,656,5,2023-07-29,1,1191.12,0,1191.12
985,657,25,2024-04-22,3,211.59,15,539.55
986,657,17,2024-01-30,3,431.32,15,1099.87
987,657,41,2023-12-19,2,841.82,15,1431.09
988,657,28,2024-01-12,1,305.98,0,305.98
989,658,24,2023-11-20,3,818.18,5,2331.81
990,658,17,2023-11-06,2,1134.23,5,2155.04
991,658,17,2023-05-07,3,702.44,5,2001.95
992,659,1,2023-03-01,1,780.39,15,663.33
993,659,26,2023-12-28,3,1169.49,0,3508.47
994,660,34,2024-04-10,1,1053.69,5,1001.01
995,660,28,2023-05-10,3,376.62,20,903.89
996,660,43,2024-03-29,2,711.57,15,1209.67
997,661,49,2024-03-24,3,1045.91,0,3137.73
998,661,41,2023-10-21,2,980.79,10,1765.42
999,661,48,2023-04-18,3,489.6,10,1321.92
1000,662,1,2023-03-28,2,21.86,0,43.72
1001,662,50,2023-12-23,2,639.46,10,1151.03
1002,662,47,2023-08-09,1,228.15,5,216.74
1003,662,46,2023-03-10,1,594.04,20,475.23
1004,663,8,2023-08-19,3,980.96,5,2795.74
1005,663,13,2023-01-31,3,235.62,5,671.52
1006,663,17,2024-04-06,2,540.06,20,864.1
1007,664,7,2024-03-20,3,216.03,10,583.28
1008,664,6,2023-07-13,1,346.58,10,311.92
1009,664,2,2023-10-27,1,583.92,0,583.92
1010,664,1,2023-02-01,2,907.12,0,1814.24
1011,665,43,2023-10-26,1,134.27,20,107.42
1012,665,1,2023-07-12,3,633.69,10,1710.96
1013,666,32,2023-08-31,2,733.16,10,1319.69
1014,666,24,2023-12-16,2,1199.35,5,2278.76
1015,666,24,2023-12-07,2,466.55,0,933.1
1016,667,23,2024-03-23,2,971.4,0,1942.8
1017,667,30,2024-03-21,3,494.13,5,1408.27
1018,668,2,2023-11-05,1,1045.43,10,940.89
1019,668,45,2024-01-20,1,454.75,20,363.8
1020,668,44,2023-12-04,2,627.6,5,1192.44
1021,669,1,2023-11-23,2,39.62,10,71.32
1022,669,3,2024-05-11,3,404.12,15,1030.51
1023,670,15,2023-11-07,2,492.19,20,787.5
1024,670,6,2023-06-28,2,1128.12,15,1917.8
1025,670,43,2024-03-14,3,1088.14,15,2774.76
1026,671,19,2023-11-07,1,860.09,20,688.07
1027,671,37,2024-02-06,3,615.47,5,1754.09
1028,671,32,2024-02-12,1,375.59,20,300.47
1029,671,30,2023-03-28,2,1146.96,15,1949.83
1030,672,43,2023-10-04,1,307.16,5,291.8
1031,672,49,2024-04-28,3,845.89,0,2537.67
1032,673,28,2024-01-02,1,209.08,10,188.17
1033,673,25,2024-01-28,2,280.04,10,504.07
1034,673,43,2023-09-01,3,165.26,5,470.99
1035,673,35,2023-11-21,3,600.51,10,1621.38
1036,674,15,2024-04-22,3,924.28,20,2218.27
1037,674,5,2023-11-26,2,464.87,15,790.28
1038,674,42,2023-11-25,3,1160.17,15,2958.43
1039,674,15,2023-04-25,2,156.51,0,313.02
1040,675,8,2023-02-15,2,893.89,5,1698.39
1041,675,48,2024-04-27,1,695.95,5,661.15
1042,676,21,2024-05-03,2,700.76,0,1401.52
1043,676,20,2023-02-01,3,652.01,15,1662.63
1044,676,28,2023-06-13,2,961.07,5,1826.03
1045,677,34,2023-12-06,3,717.12,0,2151.36
1046,677,26,2023-01-05,3,1025.79,10,2769.63
1047,677,10,2024-02-22,2,1007.92,15,1713.46
1048,678,44,2023-08-22,1,729.73,5,693.24
1049,678,48,2023-12-07,3,60.53,10,163.43
1050,678,20,2023-09-15,3,165.69,20,397.66
1051,679,31,2023-11-20,1,604.13,15,513.51
1052,679,4,2024-02-19,2,200.19,5,380.36
1053,679,47,2024-04-23,1,846.48,0,846.48
1054,679,50,2023-04-02,2,878.33,10,1580.99
1055,680,43,2024-04-12,1,1189.45,20,951.56
1056,680,26,2023-06-22,2,819.92,10,1475.86
1057,680,49,2023-07-20,2,104.75,10,188.55
1058,680,19,2023-12-23,1,847.31,20,677.85
1059,681,26,2023-02-19,1,401.63,20,321.3
1060,681,4,2024-03-11,3,378.81,5,1079.61
1061,682,37,2023-03-12,2,841.23,10,1514.21
1062,682,10,2023-04-18,1,969.14,5,920.68
1063,682,48,2023-11-30,1,447.43,20,357.94
1064,682,7,2023-12-14,1,464.34,15,394.69
1065,683,44,2024-03-06,1,1112.66,0,1112.66
1066,683,23,2024-05-13,2,231.97,0,463.94
1067,683,8,2023-09-21,3,419.41,15,1069.5
1068,684,10,2023-11-18,3,496.71,0,1490.13
1069,684,8,2023-05-04,2,596.58,20,954.53
1070,685,12,2023-12-01,3,462.94,0,1388.82
1071,685,50,2023-08-26,3,470.88,15,1200.74
1072,685,24,2023-01-06,1,157.62,0,157.62
1073,686,32,2023-11-25,3,1092,5,3112.2
1074,686,2,2023-10-28,3,1185.07,15,3021.93
1075,687,18,2023-12-22,3,131.57,20,315.77
1076,687,12,2023-07-16,2,1199.95,15,2039.91
1077,687,20,2023-10-20,1,137.34,0,137.34
1078,688,46,2024-04-10,3,238.17,0,714.51
1079,688,26,2023-10-12,3,944.5,20,2266.8
1080,688,32,2023-02-02,3,1007.83,20,2418.79
1081,688,46,2024-02-24,3,166.43,5,474.33
1082,689,43,2024-04-04,1,233.18,20,186.54
1083,689,45,2023-04-03,1,674.57,10,607.11
1084,689,8,2023-01-21,1,698.6,5,663.67
1085,689,6,2023-10-15,2,1024.71,0,2049.42
1086,690,6,2023-03-05,3,372.32,20,893.57
1087,690,11,2023-08-05,3,20.1,10,54.27
1088,690,3,2024-04-29,3,1087.45,10,2936.12
